indice,fecha,Temperatura_prom,Temperatura_max,Temperatura_min,Humedad_prom
1619,2017-06-20,21.572353760445477,25.6,19.3,67.66204735376047
1620,2017-06-21,21.357708333333314,26.8,17.9,71.22729166666659
1621,2017-06-22,22.106874999999896,27.2,18.5,65.76173611111113
1622,2017-06-23,21.057083333333143,24.8,17.4,69.77354166666657
1623,2017-06-24,22.897916666666717,28.5,17.6,60.8414583333332
1624,2017-06-25,21.07458333333326,24.9,19.7,71.85854166666655
1625,2017-06-26,20.477430555555564,24.8,17.7,75.1216666666667
1626,2017-06-27,20.802291666666633,25.5,17.4,71.51041666666673
1627,2017-06-28,21.685069444444416,26.9,18.1,69.70152777777781
1628,2017-06-29,22.150764951321257,27.7,19.0,63.91488178025033
1629,2017-06-30,21.107986111111046,27.1,17.1,70.67215277777788
1630,2017-07-01,23.830742539902808,28.8,20.0,55.54698126301182
1631,2017-07-02,23.042499999999993,27.2,20.1,57.14888888888886
1632,2017-07-03,22.423194444444356,27.9,18.5,58.86284722222227
1633,2017-07-04,23.231132731063237,28.5,18.9,58.4171646977068
1634,2017-07-05,23.422013888888927,28.0,20.0,55.06166666666666
1635,2017-07-06,23.074878218510804,28.0,20.1,60.47543493389001
1636,2017-07-07,23.598611111111232,28.0,19.6,53.534583333333316
1637,2017-07-08,23.454166666666698,28.7,19.7,53.36444444444451
1638,2017-07-09,23.268819444444425,28.5,18.6,58.387361111111076
1639,2017-07-10,22.84854166666676,27.8,19.5,60.67951388888896
1640,2017-07-11,22.26486111111117,27.1,19.3,62.81000000000006
1641,2017-07-12,21.772986111111205,25.6,18.3,59.80215277777774
1642,2017-07-13,22.449515905947585,28.4,17.8,54.79266943291838
1643,2017-07-14,22.257638888888838,27.6,19.3,58.86013888888893
1644,2017-07-15,20.489097222222107,24.9,16.8,70.17583333333334
1645,2017-07-16,21.25354166666668,27.2,18.2,67.91638888888886
1646,2017-07-17,21.30798611111098,26.1,17.6,64.50861111111112
1647,2017-07-18,22.588402777777766,28.9,18.0,61.12881944444447
1648,2017-07-19,22.20034722222226,28.2,17.7,61.353472222222294
1649,2017-07-20,20.52590277777755,24.8,17.8,73.7766666666666
1650,2017-07-21,22.703888888888898,28.1,18.1,61.327430555555544
1651,2017-07-22,23.216666666666686,28.4,18.8,56.17812499999988
1652,2017-07-23,22.95548611111121,28.1,20.0,56.72402777777782
1653,2017-07-24,23.772083333333384,28.6,19.3,51.7321527777779
1654,2017-07-25,23.763460157932645,28.5,20.1,50.626848528356135
1655,2017-07-26,23.17743732590539,27.0,18.7,49.810167130919126
1656,2017-07-27,23.265486111111123,28.5,18.7,52.43208333333322
1657,2017-07-28,23.471319444444433,28.4,20.1,54.183888888889086
1658,2017-07-29,23.499166666666728,29.1,19.6,53.03097222222224
1659,2017-07-30,22.13834377174676,26.9,19.4,61.522129436325535
1660,2017-07-31,21.538482950591625,24.9,18.4,64.01496172581771
1661,2017-08-01,21.64576388888887,24.9,18.5,62.07798611111113
1662,2017-08-02,22.624565066110026,28.1,18.5,60.20097425191372
1663,2017-08-03,23.653472222222284,29.0,20.0,58.69124999999995
1664,2017-08-04,20.293541666666517,24.8,17.7,73.2593055555556
1665,2017-08-05,22.22055555555558,27.9,17.9,62.21458333333337
1666,2017-08-06,23.600277777777926,28.7,18.8,53.8934722222223
1667,2017-08-07,23.426180555555568,28.7,19.0,58.16812499999991
1668,2017-08-08,23.143958333333376,28.2,19.2,61.69986111111121
1669,2017-08-09,22.470630486831595,27.5,17.8,61.395770151636135
1670,2017-08-10,22.4130977130977,27.0,18.9,62.20758835758827
1671,2017-08-11,21.887867298578247,27.5,17.3,64.51810426540291
1672,2017-08-12,20.683395522387972,25.0,17.2,68.27238805970147
1673,2017-08-13,22.277303588748808,27.5,18.2,62.337245392822524
1674,2017-08-14,23.784837545126386,28.8,20.0,52.9651624548738
1675,2017-08-15,23.69000000000001,27.8,20.1,59.327909090909145
1676,2017-08-16,21.039413988657877,24.9,18.2,68.9176748582231
1677,2017-08-17,22.881728582259264,29.0,17.7,63.00962850644429
1678,2017-08-18,22.505833333333378,27.7,20.1,65.58229166666666
1679,2017-08-19,20.619861111111028,24.2,19.1,71.84041666666658
1680,2017-08-20,20.277569444444218,26.3,17.9,75.29305555555551
1681,2017-08-21,22.48534722222225,27.4,18.6,62.08923611111109
1682,2017-08-22,23.089652777777793,28.2,19.2,56.82437499999993
1683,2017-08-23,22.909027777777727,28.5,19.2,59.22770833333325
1684,2017-08-24,21.487083333333224,24.9,19.0,63.65416666666675
1685,2017-08-25,22.94111111111113,28.4,18.9,57.94868055555557
1686,2017-08-26,21.96694444444448,27.5,17.7,61.307291666666636
1687,2017-08-27,20.89104166666655,27.6,16.7,67.92354166666665
1688,2017-08-28,21.3286805555555,25.2,17.6,65.74361111111118
1689,2017-08-29,21.065347222222112,27.6,16.3,66.09138888888897
1690,2017-08-30,21.330208333333236,27.3,17.0,65.29250000000006
1691,2017-08-31,22.878750000000046,28.4,18.9,58.512291666666634
1692,2017-09-01,23.583043780403013,28.7,18.1,51.81389854065317
1693,2017-09-02,22.194583333333348,24.9,20.1,61.89347222222233
1694,2017-09-03,22.460921144452136,27.5,19.3,59.35331472435449
1695,2017-09-04,22.991958041958025,28.8,17.5,54.8367832167834
1696,2017-09-05,21.443194444444455,26.8,16.9,63.28680555555564
1697,2017-09-06,22.486805555555513,29.0,17.7,61.95256944444454
1698,2017-09-07,21.010555555555403,24.9,17.7,69.47840277777792
1699,2017-09-08,20.2735416666665,24.5,17.9,73.28902777777799
1700,2017-09-09,19.767708333333236,24.7,17.5,75.63215277777779
1701,2017-09-10,20.587013888888844,26.2,17.0,73.97319444444462
1702,2017-09-11,22.54829268292682,27.4,18.4,63.71386759581875
1703,2017-09-12,21.39944328462079,26.0,16.8,66.73034098816974
1704,2017-09-13,20.779432132963993,24.8,16.9,71.81281163434915
1705,2017-09-14,21.922167832167784,27.9,18.2,66.3512587412587
1706,2017-09-15,21.54965277777769,26.6,16.9,66.70895833333331
1707,2017-09-16,22.239722222222234,27.7,17.1,62.18256944444449
1708,2017-09-17,21.1752777777778,28.2,16.8,67.91097222222226
1709,2017-09-18,21.840972222222238,27.5,18.3,66.14055555555547
1710,2017-09-19,21.368472222222298,28.2,16.7,66.37388888888897
1711,2017-09-20,21.51520833333326,28.2,17.9,64.89027777777781
1712,2017-09-21,21.57215277777782,26.8,18.2,68.90229166666661
1713,2017-09-22,22.25847272727263,28.3,19.0,67.23440000000001
1714,2017-09-23,21.10124999999994,26.2,17.4,68.8774999999999
1715,2017-09-24,22.862291666666707,27.9,19.0,62.84479166666664
1716,2017-09-25,22.68298319327727,28.4,18.9,59.531792717086894
1717,2017-09-26,21.76345609065146,24.8,19.2,64.70920679886693
1718,2017-09-27,22.866549789621292,28.6,18.2,59.81360448807859
1719,2017-09-28,21.497220291869365,24.8,19.4,64.81758165392625
1720,2017-09-29,21.0791666666667,25.7,18.6,67.25933908045978
1721,2017-09-30,19.745172910662735,24.8,17.7,75.5378962536024
1722,2017-10-01,20.090277777777768,26.0,17.1,71.66375000000008
1723,2017-10-02,20.042668519805414,27.4,15.3,72.4658095899931
1724,2017-10-03,20.341597222222237,28.4,17.5,72.07729166666672
1725,2017-10-04,21.05173852573012,24.8,17.4,68.8545897079275
1726,2017-10-05,19.83349582172695,22.1,17.3,73.70564066852371
1727,2017-10-06,20.736388888888868,25.5,17.1,68.84381944444456
1728,2017-10-07,22.00506944444441,26.5,17.5,60.83798611111111
1729,2017-10-08,21.22800555941623,28.7,17.6,62.51633078526758
1730,2017-10-09,19.610555555555575,23.6,17.8,72.55395833333316
1731,2017-10-10,21.325642807505197,27.7,16.3,66.52404447533004
1732,2017-10-11,21.55428156748904,24.8,19.0,62.02568940493462
1733,2017-10-12,22.096177901320278,27.8,17.7,62.38262682418345
1734,2017-10-13,22.410917941585538,27.3,18.7,66.21759388038933
1735,2017-10-14,22.120902777777744,26.5,18.9,64.90874999999997
1736,2017-10-15,23.077430555555576,29.2,18.7,63.133333333333375
1737,2017-10-16,23.854930555555462,28.9,19.3,57.030347222222304
1738,2017-10-17,24.26840277777775,29.2,19.9,48.88159722222223
1739,2017-10-18,23.93131101813108,29.5,20.1,47.91743375174348
1740,2017-10-19,23.08416666666675,28.2,19.5,59.20041666666667
1741,2017-10-20,22.819735927727493,28.9,19.9,62.296038915913705
1742,2017-10-21,21.682847222222303,28.4,18.7,70.44319444444442
1743,2017-10-22,21.435997220291863,27.6,18.7,72.6521195274496
1744,2017-10-23,22.025052192066696,24.8,19.8,68.13117606123865
1745,2017-10-24,20.7059068797776,23.5,19.4,71.99381514940916
1746,2017-10-25,20.471021542737965,24.8,17.9,71.17783182765817
1747,2017-10-26,18.420416666666718,20.1,17.7,80.08881944444462
1748,2017-10-27,20.41652777777767,27.0,16.8,69.7154861111111
1749,2017-10-28,19.13263888888891,22.2,17.6,77.52229166666653
1750,2017-10-29,19.140347222222278,24.6,16.7,71.65131944444437
1751,2017-10-30,20.089375000000004,24.7,17.0,68.85784722222229
1752,2017-10-31,20.727423822714673,24.7,18.0,72.28455678670356
1753,2017-11-01,21.59382373351842,25.7,18.1,69.27973629424024
1754,2017-11-02,21.894517696044428,27.8,17.8,64.53150589868133
1755,2017-11-03,21.447638888888896,25.5,19.1,67.03000000000004
1756,2017-11-04,20.749930555555533,24.8,17.1,70.32645833333332
1757,2017-11-05,20.255555555555556,24.2,18.0,70.24624999999999
1758,2017-11-06,21.51397774687058,28.0,17.0,64.58470097357444
1759,2017-11-07,21.468395234758262,25.0,18.6,63.85073580939031
1760,2017-11-08,20.95639777468704,25.3,18.3,65.72475660639783
1761,2017-11-09,20.05541666666667,24.7,18.1,71.82270833333337
1762,2017-11-10,21.18145833333333,26.5,17.5,65.6256944444443
1763,2017-11-11,21.602569444444434,24.7,18.6,70.88965277777773
1764,2017-11-12,22.48180555555555,27.2,18.8,65.87916666666665
1765,2017-11-13,21.335972222222352,24.7,19.8,70.18194444444435
1766,2017-11-14,20.5516666666667,24.7,18.5,72.2057638888888
1767,2017-11-15,20.29636363636356,24.7,17.2,72.70167832167826
1768,2017-11-16,20.86277777777781,25.3,17.1,68.9893055555555
1769,2017-11-17,21.289993050729773,24.7,17.3,66.60277970813074
1770,2017-11-18,19.94354166666666,26.9,16.2,74.18006944444436
1771,2017-11-19,20.209951287404422,24.7,17.1,74.91746694502453
1772,2017-11-20,20.84618055555561,24.9,17.0,69.27548611111109
1773,2017-11-21,21.095694444444536,25.9,18.7,70.11951388888897
1774,2017-11-22,21.239847539847624,24.8,18.7,70.41760221760225
1775,2017-11-23,21.434815844336356,24.7,18.0,67.37373175816523
1776,2017-11-24,20.12444761225953,26.1,17.9,73.19857448325016
1777,2017-11-25,21.421736111111144,27.0,18.5,66.40020833333331
1778,2017-11-26,22.357361111111054,27.9,19.3,65.82722222222228
1779,2017-11-27,21.453829479768785,25.4,19.2,68.5384393063583
1780,2017-11-28,21.871117357695,25.0,19.1,69.62466619817295
1781,2017-11-29,21.41713483146076,27.0,19.5,68.47064606741564
1782,2017-11-30,21.725052192066748,26.2,18.9,67.53444676409183
1783,2017-12-01,20.691730368311326,26.1,18.6,71.97574704656016
1784,2017-12-02,20.69907407407402,26.4,17.5,64.2873842592592
1785,2017-12-04,22.936932515337404,26.1,0.0,58.07509202453982
1786,2017-12-05,22.58986111111106,28.4,17.8,62.244861111111064
1787,2017-12-06,23.16965277777779,28.5,18.5,57.15395833333333
1788,2017-12-07,22.732430555555467,27.9,19.4,62.09097222222226
1789,2017-12-08,21.00527777777779,24.8,17.4,67.60027777777772
1790,2017-12-09,19.661319444444384,27.7,16.9,73.14597222222208
1791,2017-12-10,20.70319444444438,24.7,17.5,69.14340277777785
1792,2017-12-11,21.478333333333264,27.2,17.7,64.84125000000009
1793,2017-12-12,20.900138888888847,24.7,16.8,68.02743055555564
1794,2017-12-13,20.258888888888944,24.7,15.8,67.31791666666678
1795,2017-12-14,21.438055555555607,25.4,17.7,62.91833333333339
1796,2017-12-15,22.038761308281085,26.7,17.2,60.84036186499659
1797,2017-12-16,22.038333333333206,26.5,19.5,64.45777777777771
1798,2017-12-17,22.295277777777798,26.8,18.6,57.698888888888874
1799,2017-12-18,22.360736622654606,28.3,17.2,54.37824878387765
1800,2017-12-19,22.113124999999947,27.1,17.7,56.3062499999999
1801,2017-12-20,22.022291666666664,27.0,17.6,57.83624999999996
1802,2017-12-21,21.998193189714996,26.5,18.5,62.04127866574022
1803,2017-12-22,22.04194444444442,26.1,19.0,63.68722222222231
1804,2017-12-23,22.192222222222284,27.0,18.6,60.74194444444433
1805,2017-12-24,21.49048611111111,25.0,19.3,62.712916666666764
1806,2017-12-25,20.59506944444449,25.9,18.3,67.05076388888894
1807,2017-12-26,20.688038942976455,24.8,16.8,63.68198887343537
1808,2017-12-27,20.940555555555584,24.7,18.5,65.80611111111101
1809,2017-12-28,20.29423611111118,24.7,16.9,70.81652777777767
1810,2017-12-29,20.11792911744273,24.7,18.5,72.0082696316888
1811,2017-12-30,20.404722222222226,24.9,17.3,70.68006944444454
1812,2017-12-31,20.482361111111103,24.7,17.4,68.74645833333325
